document_id,equipment_id,eqnet_equipment_id,org_name,prefecture_before,prefecture_after,region_before,region_after,prefecture_source,match_mode,matched_org_name
eqnet-3619,eqnet-3619,3619,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3621,eqnet-3621,3621,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3622,eqnet-3622,3622,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3625,eqnet-3625,3625,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3626,eqnet-3626,3626,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3627,eqnet-3627,3627,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3631,eqnet-3631,3631,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3634,eqnet-3634,3634,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3635,eqnet-3635,3635,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3636,eqnet-3636,3636,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-364,eqnet-364,364,熊本大学 大学院自然科学研究科 物質生命化学専攻 松本研究室,,熊本県,,九州,eqnet_org_map,prefix,熊本大学
eqnet-3642,eqnet-3642,3642,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3643,eqnet-3643,3643,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3644,eqnet-3644,3644,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3645,eqnet-3645,3645,九州大学 工学研究院 マテリアル先端リサーチインフラ,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3647,eqnet-3647,3647,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-3648,eqnet-3648,3648,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-3649,eqnet-3649,3649,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-365,eqnet-365,365,熊本大学 大学院自然科学研究科 物質生命化学専攻 高藤研究室,,熊本県,,九州,eqnet_org_map,prefix,熊本大学
eqnet-3650,eqnet-3650,3650,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-3651,eqnet-3651,3651,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3652,eqnet-3652,3652,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3653,eqnet-3653,3653,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3654,eqnet-3654,3654,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3655,eqnet-3655,3655,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3656,eqnet-3656,3656,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3657,eqnet-3657,3657,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3659,eqnet-3659,3659,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3661,eqnet-3661,3661,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3662,eqnet-3662,3662,大阪大学 理学研究科 技術部 分析機器測定室,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-3665,eqnet-3665,3665,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3666,eqnet-3666,3666,愛媛大学 農学研究科 学術支援センター・遺伝子解析部門 遺伝子解析部門1,,愛媛県,,四国,eqnet_org_map,prefix,愛媛大学
eqnet-3667,eqnet-3667,3667,九州大学 生体防御医学研究所,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3668,eqnet-3668,3668,九州大学 生体防御医学研究所,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3669,eqnet-3669,3669,九州大学 生体防御医学研究所,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3670,eqnet-3670,3670,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-3672,eqnet-3672,3672,島根大学 研究・学術情報本部 総合科学研究支援センター 遺伝子機能解析部門3,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-3673-fb111d82,eqnet-3673-fb111d82,3673,長崎大学 工学研究科 教育研究支援部 化学・物質工学系技術室,,長崎県,,九州,eqnet_org_map,prefix,長崎大学
eqnet-3674,eqnet-3674,3674,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3675,eqnet-3675,3675,鹿児島大学 先端科学研究推進センター 研究支援ユニット 遺伝子実験部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3694,eqnet-3694,3694,鹿児島大学 先端科学研究推進センター 研究支援ユニット 遺伝子実験部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3695,eqnet-3695,3695,鹿児島大学 先端科学研究推進センター 研究支援ユニット 遺伝子実験部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3696,eqnet-3696,3696,島根大学 研究・学術情報本部 総合科学研究支援センター 物質機能分析部門,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-3697,eqnet-3697,3697,島根大学 研究・学術情報本部 総合科学研究支援センター 物質機能分析部門,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-3698,eqnet-3698,3698,横浜国立大学 移設または廃棄済設備,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-3701,eqnet-3701,3701,島根大学 研究・学術情報本部 総合科学研究支援センター 生体情報・RI実験部門,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-3707,eqnet-3707,3707,鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3708,eqnet-3708,3708,鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3709,eqnet-3709,3709,鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-371,eqnet-371,371,九州大学 先導物質化学研究所 物質機能評価センター,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3710,eqnet-3710,3710,鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3712,eqnet-3712,3712,鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3714,eqnet-3714,3714,高知大学 海洋コア国際研究所,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-3715,eqnet-3715,3715,高知大学 海洋コア国際研究所,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-3716,eqnet-3716,3716,高知大学 海洋コア国際研究所,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-3718,eqnet-3718,3718,広島大学 IDEC国際連携機構 PHIS 環境遺伝生態学,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-3719,eqnet-3719,3719,広島大学 IDEC国際連携機構 PHIS 環境遺伝生態学,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-3720,eqnet-3720,3720,広島大学 IDEC国際連携機構 PHIS 環境遺伝生態学,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-3721,eqnet-3721,3721,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-3722,eqnet-3722,3722,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3724,eqnet-3724,3724,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3725,eqnet-3725,3725,鹿児島大学 先端科学研究推進センター 研究支援ユニット 低温実験・アイソトープ部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3726,eqnet-3726,3726,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3727,eqnet-3727,3727,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3728,eqnet-3728,3728,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3729,eqnet-3729,3729,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-373,eqnet-373,373,九州大学 先導物質化学研究所 物質機能評価センター,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-3730,eqnet-3730,3730,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3731,eqnet-3731,3731,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3732,eqnet-3732,3732,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3733,eqnet-3733,3733,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3734,eqnet-3734,3734,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3735,eqnet-3735,3735,鹿児島大学 先端科学研究推進センター 生命科学動物実験ユニット 動物管理・小動物研究推進部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-374,eqnet-374,374,大分大学 工学部 応用化学科 工業化学基礎講座(瀧田),,大分県,,九州,eqnet_org_map,prefix,大分大学
eqnet-3741,eqnet-3741,3741,愛媛大学 農学研究科 学術支援センター・遺伝子解析部門 遺伝子解析部門1,,愛媛県,,四国,eqnet_org_map,prefix,愛媛大学
eqnet-3742,eqnet-3742,3742,愛媛大学 農学研究科 学術支援センター・遺伝子解析部門 遺伝子解析部門1,,愛媛県,,四国,eqnet_org_map,prefix,愛媛大学
eqnet-3744,eqnet-3744,3744,愛媛大学 農学研究科 学術支援センター・遺伝子解析部門 遺伝子解析部門1,,愛媛県,,四国,eqnet_org_map,prefix,愛媛大学
eqnet-3745,eqnet-3745,3745,愛媛大学 農学研究科 学術支援センター・遺伝子解析部門 遺伝子解析部門1,,愛媛県,,四国,eqnet_org_map,prefix,愛媛大学
eqnet-3746,eqnet-3746,3746,愛媛大学 農学研究科 学術支援センター・遺伝子解析部門 遺伝子解析部門1,,愛媛県,,四国,eqnet_org_map,prefix,愛媛大学
eqnet-3747,eqnet-3747,3747,愛媛大学 農学研究科 学術支援センター・遺伝子解析部門 遺伝子解析部門1,,愛媛県,,四国,eqnet_org_map,prefix,愛媛大学
eqnet-3748,eqnet-3748,3748,愛媛大学 農学研究科 学術支援センター・遺伝子解析部門 遺伝子解析部門1,,愛媛県,,四国,eqnet_org_map,prefix,愛媛大学
eqnet-3750,eqnet-3750,3750,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-3753-efe45f7e,eqnet-3753-efe45f7e,3753,長崎大学 工学研究科 電気情報科学部門 電気電子工学分野,,長崎県,,九州,eqnet_org_map,prefix,長崎大学
