doc_id,equipment_id,name,org_name,eqnet_equipment_id,status,before_general,before_detail,new_general,new_detail,category_changed,fallback
BLmkFMCKUSyukVvsZw9L,KITAMI-a_045,透過型電子顕微鏡(TEM) (JEM-F200(CF-HR)),北見工業大学 共用設備センター,,fallback,分析・計測・試料作製関連,顕微鏡,その他,分析・計測・試料作製関連 / 顕微鏡,True,True
BMCUDejKTOelgjtqcT3W,RYUKYU-144,【医機セ】Luminexマルチプレックスアッセイシステム(MagPix),琉球大学 医学部 附属実験実習機器センター,,fallback,分析機器,,その他,分析機器,True,True
BMZT4ruGlgbIOEZNI9DT,OBIHIRO-174,紫外可視近赤外分光光度計,帯広畜産大学 産学連携センター 共同利用設備ステーション,,fallback,共同利用設備ステーション,光分析装置,その他,共同利用設備ステーション / 光分析装置,True,True
BNAv6GCarGGbE89bxIQx,NIMS-152-NF0036,ワイヤーボンダー [7476D #2],物質・材料研究機構 NIMS Open Facility,,fallback,分析・計測,電気計測,その他,分析・計測 / 電気計測,True,True
BNmupFEve0rNWvpv0FVr,TOHOKU-899,[899]粒度分布測定装置(乾式),東北大学,,fallback,観察,物性評価,その他,観察 / 物性評価,True,True
BNxG6OV7wrLgXrsPskjz,HOKUDAI-AP-901657,回転式ミクロトーム,北海道大学,,fallback,前処理装置_HU (Sample Preparation Equipment),None,その他,前処理装置_HU (Sample Preparation Equipment) / None,True,True
BOcq3FdbvoMlhqNdRZVy,TOHOKU-835,[835]電子線描画装置(JBX-8100FS),東北大学,,fallback,加工・処理,微細加工・デバイス作製・評価,その他,加工・処理 / 微細加工・デバイス作製・評価,True,True
BPOy6qwQfhNZgqeUIAZg,YAMAGUCHI-etc80,UPLC/TOF‐MS,山口大学 リサーチファシリティマネジメントセンター,,fallback,質量分析装置(MS),その他主要機器,その他,質量分析装置(MS) / その他主要機器,True,True
BPQLrYIRWeOpIXB8FhqD,BPQLrYIRWeOpIXB8FhqD,デジタルマイクロスコープ,茨城大学 研究設備共用センター,,fallback,部局管理機器,,その他,部局管理機器,True,True
BPuofTZXt8HLsVhzV1d9,UEC-204,固体対応超伝導フーリエ変換NMR,電気通信大学 研究設備センター 基盤研究設備部門,,fallback,基盤研究設備部門,,その他,基盤研究設備部門,True,True
BQIrr3tMYKpfh1OGyueh,HOKUDAI-AP-901735,核酸自動分離装置,北海道大学,,fallback,その他_HU (Others),None,その他,その他_HU (Others) / None,True,True
BQftJ1H9yUS70vn5Apky,KYUSHU-silicone,シリコン検出器製造装置,九州大学 中央分析センター(伊都地区),,fallback,,,その他,未分類,True,True
BRRq2FVREvtpVKK95fSB,BRRq2FVREvtpVKK95fSB,誘導結合プラズマ発光分光分析,東京工業大学,,fallback,分析,光分析装置 / 発光分光分析装置,その他,分析 / 光分析装置 / 発光分光分析装置,True,True
BSyoP4s8WxB7QQ7Th4NK,BSyoP4s8WxB7QQ7Th4NK,オートクレーブ (30L),鳥取大学 共同利用設備,,fallback,滅菌装置,,その他,滅菌装置,True,True
BVNJtvoQWFDArI4TnKZX,JAIST-JI-011,アルバック・ファイ(ULVAC-PHI)・SAM670Xi,北陸先端科学技術大学院大学 ナノマテリアルテクノロジーセンター,,fallback,多機能顕微鏡,,その他,多機能顕微鏡,True,True
BXpSq6dy3FKvb0GBVeXd,BXpSq6dy3FKvb0GBVeXd,高温対応超高真空マイクロプローブ,東京工業大学,,fallback,計測・測定,電気計測 / 電圧・電流,その他,計測・測定 / 電気計測 / 電圧・電流,True,True
BXrqEOb2zFpIEAm7J7ty,HOKUDAI-AP-100408,レーザーアブレーション-レーザー誘起ブレークダウン分光-誘導結合プラズマ質量分析装置,北海道大学,,fallback,その他 (Others),その他_ (Others),その他,その他 (Others) / その他_ (Others),True,True
BYidIwfWAqShIOdzaYrd,AIST-NPF014,有機ドラフトチャンバー_右(EB),産業技術総合研究所,,fallback,リソグラフィ,,その他,リソグラフィ,True,True
BYkkJppkX4YmhB7aiXJs,HOKUDAI-AP-900800,多角度光散乱検出器,北海道大学,,fallback,分光分析装置_HU (Spectroscopic Analysis Equipment),None,その他,分光分析装置_HU (Spectroscopic Analysis Equipment) / None,True,True
Ba3MzPcKCW6775yaXInP,HOKUDAI-AP-901876,レーザーメタンmini,北海道大学,,fallback,分光分析装置_HU (Spectroscopic Analysis Equipment),None,その他,分光分析装置_HU (Spectroscopic Analysis Equipment) / None,True,True
BajZHN5NlSS2feDTY2YN,BajZHN5NlSS2feDTY2YN,ロードロック室,東京工業大学,,fallback,半導体・MEMS加工,前工程装置 / 薄膜形成装置,その他,半導体・MEMS加工 / 前工程装置 / 薄膜形成装置,True,True
BbD36sZGynP9zEOwFhRP,HOKUDAI-AP-901495,Direct-Q UV5 Remote,北海道大学,,fallback,周辺設備_HU (Peripheral Equipment),None,その他,周辺設備_HU (Peripheral Equipment) / None,True,True
Bc1D8L7A17WOxZ4UXT88,OKAYAMA-636,抵抗加熱酸化膜蒸着装置,岡山大学 自然生命科学研究支援センター 分析計測・極低温部門 分析計測分野,,fallback,分析計測分野,,その他,分析計測分野,True,True
BcN4R1fjqND1r6JI1gRt,TOHOKU-088,[088]透過電子顕微鏡,東北大学,,fallback,観察,電子顕微鏡・EPMA,その他,観察 / 電子顕微鏡・EPMA,True,True
Bcnnu3Z3APaxfxR2GNEG,Bcnnu3Z3APaxfxR2GNEG,イオンビームクロスセクションポリッシャ,東京工業大学,,fallback,分析,電磁気分析装置 / -,その他,分析 / 電磁気分析装置 / -,True,True
BdQFpfYwlT25Br09x41n,KYUSHU-wdx,波長分散型蛍光X線分析装置(ZSX PrimusIV/RX9),九州大学 中央分析センター(筑紫地区),,fallback,,,その他,未分類,True,True
BdbygIiFE1UdzwSpWhbf,HOKUDAI-AP-901311,表面張力計,北海道大学,,fallback,物性測定装置_HU (Physical Property Measurement Equipment),None,その他,物性測定装置_HU (Physical Property Measurement Equipment) / None,True,True
BepwLK42NlikrBWfR9AD,KYUSHU-mat-253,軽元素同位体分析システム(MAT 253),九州大学 中央分析センター(筑紫地区),,fallback,,,その他,未分類,True,True
Bf2vIAzAhtIXE7YdJVmT,RYUKYU-460,【研基セ】スタックカッター(裁断機),琉球大学 研究基盤統括センター,,fallback,その他,,その他,その他,True,True
BfRBwCbg9VDdPIM9grKT,BfRBwCbg9VDdPIM9grKT,紫外線分光光度計(UV),鳥取大学 共同利用設備,,fallback,分光分析,,その他,分光分析,True,True
BgGvhwzJFTEntDf0hgaT,OKAYAMA-350-2,イオントラップ型質量分析装置/LCシステム(高性能気液相導入質量分析装置),岡山大学 自然生命科学研究支援センター 分析計測・極低温部門 分析計測分野,,fallback,分析計測分野,化学系,その他,分析計測分野 / 化学系,True,True
BgTlExNXBbQ2qucdlopX,UTOKYO-119,高分解能核磁気共鳴装置 ECZ400R,東京大学,1793,matched,研究設備,,核磁気共鳴装置(NMR),500MHz NMR装置,True,False
BgeNquUYKl8qGxYwErdU,HOKUDAI-AP-900792,ファイバー入射高感度分光システム,北海道大学,,fallback,分光分析装置_HU (Spectroscopic Analysis Equipment),None,その他,分光分析装置_HU (Spectroscopic Analysis Equipment) / None,True,True
Bh3ZFX0pSce8dhuYeLZM,UTOKYO-157,GC-MS GCMS-QP2010,東京大学,,fallback,研究設備,,その他,研究設備,True,True
BiAVhjAzuXnIEHbahbct,KAGAWA-70283ec6bb,ウエハプローバ,香川大学 微細加工プラットフォーム,,fallback,微細加工プラットフォーム,評価装置,その他,微細加工プラットフォーム / 評価装置,True,True
BisfHmDJhpy0E5RkeIIs,SAGA-2452,サーマルサイクラー,佐賀大学 総合分析実験センター,,fallback,研究設備,全学2,その他,研究設備 / 全学2,True,True
Bj2av64OQd0ES9tPxxvG,Bj2av64OQd0ES9tPxxvG,ビジュアルアナライザー,宇都宮大学 研究推進機構 機器分析センター,,fallback,学内共用設備,その他,その他,学内共用設備 / その他,True,True
BkYQtVoBjctC9VrZi0wu,BkYQtVoBjctC9VrZi0wu,CCDマルチICP発光分光分析装置,九州大学 中央分析センター部局管理装置(筑紫地区),,fallback,,,その他,未分類,True,True
BklbsBqoIXiGhMmZjMSL,HOKUDAI-AP-901977,卓上型超遠心機,北海道大学,,fallback,前処理装置_HU (Sample Preparation Equipment),None,その他,前処理装置_HU (Sample Preparation Equipment) / None,True,True
BkqJGL6LGgEQJqeIIc6D,BkqJGL6LGgEQJqeIIc6D,薄膜評価用試料水平型X線回折装置,東京工業大学,,fallback,分析,電磁気分析装置 / X 線回折装置(XRD),その他,分析 / 電磁気分析装置 / X 線回折装置(XRD),True,True
Bl587vZRKdMkqyELetCb,Bl587vZRKdMkqyELetCb,フラッシュGCノーズ・Heracles NEO,新潟大学 日本酒学センター,,fallback,分析機器,クロマトグラフィー,その他,分析機器 / クロマトグラフィー,True,True
BlSrr82AuiOaobxrjbMt,KYUSHU-ECA400,固体高分解能核磁気共鳴装置 JEOL JNM-ECA400,九州大学 人間環境学研究院部局管理装置,,fallback,,,その他,未分類,True,True
Blkbdb9T6PYCqECelE5h,KYUSHU-rint2200,X線回折計Rigaku RINT2200,九州大学 中央分析センター(伊都地区),,fallback,,,その他,未分類,True,True
Bm7loJAnLcFme1fug9RI,KAGAWA-5717401004,白色干渉式三次元形状測定器,香川大学 微細加工プラットフォーム,,fallback,微細加工プラットフォーム,評価装置,その他,微細加工プラットフォーム / 評価装置,True,True
Bn4oCeH5EeLQOo24pjvY,HOKUDAI-AP-902269,実験動物用呼吸・肺機能評価システム,北海道大学,,fallback,その他_HU (Others),None,その他,その他_HU (Others) / None,True,True
Bn66XXkKSyRWEJNrsZxE,Bn66XXkKSyRWEJNrsZxE,核磁気共鳴装置 /JNM-ECZL500R NMR (JEOL),お茶の水女子大学 共通機器センター,,fallback,磁気共鳴装置,,その他,磁気共鳴装置,True,True
Bnlyh5Lz5UQhB2LsYHRz,MIE-equipment10,走査型X線光電子分光分析装置 (多モードトポ解析システム/XPS),三重大学 研究基盤推進機構 先端科学研究支援センター オープンイノベーション施設,,fallback,X線関連装置,,その他,X線関連装置,True,True
BnpU1qRDSh4R0ZPWQUEx,BnpU1qRDSh4R0ZPWQUEx,ガスクロマトグラフ質量分析装置,宇都宮大学 研究推進機構 機器分析センター,,fallback,機器分析センター 管理・運用設備,質量分析装置群,その他,機器分析センター 管理・運用設備 / 質量分析装置群,True,True
BocUHn1psjh0RAhcRaeZ,HOKUDAI-AP-901890,X線分析システム,北海道大学,,fallback,顕微鏡(電子)_HU (Electron Microscopes),None,その他,顕微鏡(電子)_HU (Electron Microscopes) / None,True,True
BpZ6BXUT0SqO325LJrRt,TSUKUBA-411,超純水装置,筑波大学 オープンファシリティー推進機構,,fallback,専用測定装置,,その他,専用測定装置,True,True
Bq2f9HY7RpIfpKmH3Hjl,NAGAOKA-eczl500r,核磁気共鳴装置 NMR(ECZL500R),長岡技術科学大学 分析計測センター,,fallback,分析計測センター,共同利用機器および設備,その他,分析計測センター / 共同利用機器および設備,True,True
BrZPVvl0UqqxL9KPk2N7,BrZPVvl0UqqxL9KPk2N7,DNAシークエンサー (Thermo Fisher Scientific SeqStudio Genetic Analyzer),広島大学 自然科学研究支援開発センター 機器共用・分析部門,,fallback,DNAシーケンサー (DNA) (関連機器も含む),,その他,DNAシーケンサー (DNA) (関連機器も含む),True,True
Btdf28D2fmzC0u7EmD5h,TOHOKU-068,[068]多目的X線結晶構造解析システム,東北大学,,fallback,分析,X線分析,その他,分析 / X線分析,True,True
BtmyoLfY0dmKnMsOuo8W,TOKUSHIMA-38,汎用旋盤,徳島大学 地域協働技術センター,,fallback,工作機械,,その他,工作機械,True,True
Bu0GXeZPVU337jEcg9Wu,Bu0GXeZPVU337jEcg9Wu,倒立型全反射蛍光顕微鏡システム,東京工業大学,,fallback,ライフサイエンス,イメージング / -,その他,ライフサイエンス / イメージング / -,True,True
BvC2n6gcePfKBdjnGija,HOKUDAI-AP-902274,リアルタイムPCRシステム,北海道大学,3533,matched,バイオ関連分析装置_HU (Bio-related Analytical Equipment),None,遺伝子・ゲノム,リアルタイムPCR装置,True,False
BvT12j1YAMIBVdadt434,HOKUDAI-AP-100087,ソーラシミュレータ,北海道大学,,fallback,微細加工・表面加工装置 (Microfabrication & Surface Processing Equipment),光露光装置 (Photolithography System),その他,微細加工・表面加工装置 (Microfabrication & Surface Processing Equipment) / 光露光装置 (Photolithography System),True,True
BvZT2O5qPuvf8b8lbdMh,TSUKUBA-106,サーマルサイクラー Veriti,筑波大学 オープンファシリティー推進機構,,fallback,生体物質解析装置,,その他,生体物質解析装置,True,True
BvjpRc4sGSDU6ONh5xPV,KITAMI-c_025,卓上ボール盤 (KDS-410),北見工業大学 共用設備センター,,fallback,工作・加工関連,ボール盤,その他,工作・加工関連 / ボール盤,True,True
BvzD4DexkVHj2peMC0df,HOKUDAI-AP-901513,400 MHz 核磁気共鳴装置 (NMR),北海道大学,,fallback,磁気共鳴装置_HU (Magnetic Resonance Equipment),None,その他,磁気共鳴装置_HU (Magnetic Resonance Equipment) / None,True,True
BwIKBucUPfF4oVPiyUbS,TSUKUBA-343,イルミナMiSeqFGx システム,筑波大学 オープンファシリティー推進機構,,fallback,生体物質解析装置,,その他,生体物質解析装置,True,True
BweCxcdhrl4yO08R4jpu,HOKUDAI-AP-901843,親水化処理機能付カーボンコータ,北海道大学,,fallback,前処理装置_HU (Sample Preparation Equipment),None,その他,前処理装置_HU (Sample Preparation Equipment) / None,True,True
BwmrMWcbiANDPGliYJcN,TSUKUBA-294,(ARIM)スパッタリング装置 CFS-4EP-LL,筑波大学 オープンファシリティー推進機構,,fallback,LSIプロセス装置,,その他,LSIプロセス装置,True,True
Bx3IbIPIpG6J1gikXbqU,Bx3IbIPIpG6J1gikXbqU,小型魚類集合水槽システム,東京工業大学,,fallback,ライフサイエンス,- / -,その他,ライフサイエンス / - / -,True,True
BxCKrf1Ngr8k7IrH4p7o,TOHOKU-685,[685]JEOL FE-SEM〔リンク〕,東北大学,,fallback,加工・処理,微細加工・デバイス作製・評価,その他,加工・処理 / 微細加工・デバイス作製・評価,True,True
BxL8lRecqhPMe127le7n,BxL8lRecqhPMe127le7n,マスクアライナ,東京工業大学,,fallback,半導体・MEMS加工,前工程装置 / 露光・描画装置,その他,半導体・MEMS加工 / 前工程装置 / 露光・描画装置,True,True
BxMw45mIKGqaBW2bkf9S,BxMw45mIKGqaBW2bkf9S,ケミルミ撮影装置(ATTO COMBOIII),鳥取大学 共同利用設備,,fallback,画像分析,,その他,画像分析,True,True
Bxkg6NxGANaptZJNRPSz,Bxkg6NxGANaptZJNRPSz,質量分析計 maXis4G-CPRシステム,東京医科歯科大学,,fallback,研究設備,,その他,研究設備,True,True
BxzaVfWbg5hjgWORKkh0,AIST-CMF-049,ミニマル装置 ウェットエッチャ (Cu),産業技術総合研究所,,fallback,,,その他,未分類,True,True
Bybbbp5rNprFwm1gokOx,HOKUDAI-AP-900779,次世代遺伝子シーケンサー,北海道大学,,fallback,バイオ関連分析装置_HU (Bio-related Analytical Equipment),None,その他,バイオ関連分析装置_HU (Bio-related Analytical Equipment) / None,True,True
ByhwlRGe1bEKSUdiLo1s,HOKUDAI-AP-100164,原子間力顕微鏡システム,北海道大学,,fallback,顕微鏡(その他) (Other Microscopes),走査プローブ顕微鏡(SPM) (Scanning Probe Microscope (SPM)),その他,顕微鏡(その他) (Other Microscopes) / 走査プローブ顕微鏡(SPM) (Scanning Probe Microscope (SPM)),True,True
BzL1BNFG0wltqk7mrUJo,OSAKA-693,製氷機,大阪大学 コアファシリティ機構 研究設備・機器共通予約システム,,fallback,その他,,その他,その他,True,True
BzQvsIxzVuM0RFNUaWSJ,HOKUDAI-AP-901946,導電率計,北海道大学,,fallback,専用測定装置_HU (Specialized Measurement Equipment),None,その他,専用測定装置_HU (Specialized Measurement Equipment) / None,True,True
C0AnMSyW05NCtwBtIxr5,TOHOKU-397,[397]振動試料型磁力計 BHV-50HM,東北大学,,fallback,観察,物性評価,その他,観察 / 物性評価,True,True
C0EBpAUHgjYXcV0pAvLL,JAIST-JI-017,JI-017,北陸先端科学技術大学院大学 ナノマテリアルテクノロジーセンター,,fallback,クリーンルーム微細加工装置群,,その他,クリーンルーム微細加工装置群,True,True
C0QhDvr5pcgh8AxqOake,C0QhDvr5pcgh8AxqOake,倒立型リサーチ顕微鏡IX73,新潟大学 脳研究所,,fallback,顕微鏡 (電子顕微鏡以外の顕微鏡),,その他,顕微鏡 (電子顕微鏡以外の顕微鏡),True,True
C1XwyqxX5NznFUNT3dOz,AIST-U07-103,Si裏面研削研磨装置,産業技術総合研究所,,fallback,,,その他,未分類,True,True
C1ey6VlX8tqGDzFEJpvO,C1ey6VlX8tqGDzFEJpvO,触媒活性表面測定システム,九州大学 中央分析センター(伊都地区),,fallback,,,その他,未分類,True,True
C1ruI9EU570bYo1Tossp,HOKUDAI-AP-100410,倒立顕微鏡(2),北海道大学,,fallback,顕微鏡(光学) (Optical Microscopes),透過型顕微鏡 (Transmission Microscope),その他,顕微鏡(光学) (Optical Microscopes) / 透過型顕微鏡 (Transmission Microscope),True,True
C3Zc4g7IeYtb86XLg3hO,NAGASAKI-92,マイクロウェーブ反応装置 (ウェーブマジック),長崎大学,,fallback,薬学研究ユニット共用システム,試料作製,その他,薬学研究ユニット共用システム / 試料作製,True,True
C3upXz7vi9zRnaHkEsHK,HOKUDAI-AP-902025,凍結切片ミクロトーム,北海道大学,,fallback,前処理装置_HU (Sample Preparation Equipment),None,その他,前処理装置_HU (Sample Preparation Equipment) / None,True,True
C4M2hhAx9CSm8M35ZLzd,UTOKYO-450,【武田SCR】 形状・膜厚・電気特性評価装置群 VHX-6000 VHX-6000,東京大学,,fallback,研究設備,,その他,研究設備,True,True
C4RuQ3ewj2oINI5Bf21h,TOHOKU-667,[667]電子スピン共鳴装置〔リンク〕,東北大学,,fallback,分析,分光分析,その他,分析 / 分光分析,True,True
